track 1;
17 1.167524;
16 1.167524;
18 1.167524;
17 1.167524;
18 1.167524;
30 1.159949;
0 1.159949;
18 1.159949;
16 1.152143;
15 1.152143;
19 1.152143;
15 1.152143;
17 1.146333;
15 1.146333;
17 1.146333;
18 1.146333;
17 1.146333;
15 1.14155;
15 1.14155;
18 1.14155;
17 1.138168;
17 1.138168;
16 1.138168;
18 1.138168;
15 1.135277;
18 1.135277;
15 1.135277;
16 1.135277;
16 1.133353;
17 1.133353;
18 1.133353;
16 1.133353;
18 1.132171;
14 1.132171;
17 1.132171;
17 1.132171;
17 1.132038;
17 1.132038;
16 1.132038;
17 1.132038;
17 1.133469;
17 1.133469;
15 1.133469;
17 1.133469;
18 1.136854;
16 1.136854;
17 1.136854;
16 1.136854;
18 1.144808;
16 1.144808;
17 1.144808;
16 1.144808;
18 1.144808;
16 1.161901;
17 1.161901;
16 1.161901;
18 1.188088;
16 1.188088;
16 1.188088;
17 1.188088;
17 1.215188;
17 1.215188;
17 1.215188;
17 1.215188;
16 1.240382;
16 1.240382;
17 1.240382;
17 1.240382;
16 1.263232;
17 1.263232;
17 1.263232;
15 1.263232;
16 1.284346;
19 1.284346;
17 1.284346;
17 1.284346;
17 1.304151;
16 1.304151;
17 1.304151;
16 1.304151;
19 1.322573;
15 1.322573;
17 1.322573;
17 1.322573;
17 1.340128;
15 1.340128;
18 1.340128;
17 1.340128;
17 1.340128;
17 1.357213;
16 1.357213;
18 1.357213;
16 1.374337;
17 1.374337;
17 1.374337;
16 1.374337;
17 1.397444;
15 1.397444;
19 1.397444;
15 1.397444;
18 1.421697;
16 1.421697;
17 1.421697;
16 1.421697;
18 1.421697;
15 1.45407;
18 1.45407;
17 1.45407;
16 1.489619;
16 1.489619;
14 1.489619;
19 1.489619;
16 1.523748;
15 1.523748;
18 1.523748;
17 1.523748;
18 1.558955;
15 1.558955;
16 1.558955;
18 1.558955;
17 1.599045;
16 1.599045;
17 1.599045;
18 1.599045;
17 1.599045;
15 1.599045;
16 1.599045;
18 1.599045;
15 0.;
18 0.;
18 0.;
15 0.;
17 0.;
17 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
19 0.;
14 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
17 0.;
15 0.;
16 0.;
18 0.;
15 0.;
19 0.;
15 1.953974;
18 1.953974;
433 1.953974;
0 1.953974;
0 2.084764;
0 2.084764;
0 2.084764;
0 2.084764;
0 2.138771;
0 2.138771;
0 2.138771;
0 2.138771;
0 2.19529;
0 2.19529;
0 2.19529;
0 2.19529;
0 2.243962;
0 2.243962;
0 2.243962;
0 2.243962;
0 2.307013;
0 2.307013;
0 2.307013;
0 2.307013;
0 2.354998;
0 2.354998;
0 2.354998;
0 2.354998;
15 2.385762;
18 2.385762;
16 2.385762;
16 2.385762;
18 2.38934;
16 2.38934;
16 2.38934;
18 2.38934;
15 2.391459;
17 2.391459;
17 2.391459;
18 2.391459;
19 2.391459;
13 2.42;
19 2.42;
15 2.42;
19 2.461692;
15 2.461692;
15 2.461692;
18 2.461692;
16 2.510679;
19 2.510679;
13 2.510679;
19 2.510679;
17 2.573628;
18 2.573628;
16 2.573628;
16 2.573628;
18 2.638445;
15 2.638445;
17 2.638445;
16 2.638445;
18 2.698865;
16 2.698865;
17 2.698865;
18 2.698865;
15 2.759742;
17 2.759742;
16 2.759742;
17 2.759742;
17 2.815821;
17 2.815821;
16 2.815821;
17 2.815821;
18 2.854431;
15 2.854431;
16 2.854431;
16 2.854431;
18 2.877609;
17 2.877609;
16 2.877609;
17 2.877609;
17 2.9;
16 2.9;
15 2.9;
19 2.9;
17 2.920528;
17 2.920528;
15 2.920528;
16 2.920528;
18 2.943109;
17 2.943109;
7 2.943109;
25 2.943109;
17 2.988715;
16 2.988715;
17 2.988715;
15 2.988715;
18 3.046951;
16 3.046951;
18 3.046951;
16 3.046951;
18 3.11746;
16 3.11746;
16 3.11746;
18 3.11746;
16 3.191904;
16 3.191904;
17 3.191904;
16 3.191904;
18 3.2652;
16 3.2652;
16 3.2652;
16 3.2652;
16 3.320732;
17 3.320732;
17 3.320732;
19 3.320732;
16 3.320732;
16 3.372062;
17 3.372062;
16 3.372062;
16 3.423159;
18 3.423159;
17 3.423159;
15 3.423159;
18 3.458145;
16 3.458145;
17 3.458145;
17 3.458145;
17 3.489494;
16 3.489494;
17 3.489494;
16 3.489494;
17 3.516312;
17 3.516312;
17 3.516312;
17 3.516312;
16 3.543036;
17 3.543036;
16 3.543036;
17 3.543036;
18 3.584425;
13 3.584425;
19 3.584425;
17 3.584425;
16 3.623507;
18 3.623507;
14 3.623507;
17 3.623507;
33 3.67098;
0 3.67098;
19 3.67098;
16 3.67098;
14 3.712083;
19 3.712083;
15 3.712083;
18 3.712083;
17 3.746491;
16 3.746491;
16 3.746491;
17 3.746491;
17 3.785282;
16 3.785282;
18 3.785282;
16 3.785282;
18 3.819189;
15 3.819189;
16 3.819189;
18 3.819189;
16 3.843549;
16 3.843549;
17 3.843549;
17 3.843549;
16 3.87811;
18 3.87811;
16 3.87811;
16 3.87811;
18 3.904352;
17 3.904352;
17 3.904352;
16 3.904352;
18 3.923323;
16 3.923323;
17 3.923323;
16 3.923323;
17 3.958473;
18 3.958473;
15 3.958473;
18 3.958473;
17 3.99753;
16 3.99753;
17 3.99753;
17 3.99753;
16 4.047853;
18 4.047853;
17 4.047853;
15 4.047853;
18 4.093742;
18 4.093742;
16 4.093742;
17 4.093742;
17 4.146757;
17 4.146757;
16 4.146757;
16 4.146757;
17 4.178819;
17 4.178819;
16 4.178819;
15 4.178819;
17 4.206824;
17 4.206824;
17 4.206824;
17 4.206824;
17 4.239533;
16 4.239533;
16 4.239533;
17 4.239533;
17 4.269785;
16 4.269785;
17 4.269785;
18 4.269785;
16 4.289567;
16 4.289567;
17 4.289567;
17 4.289567;
19 4.302006;
14 4.302006;
18 4.302006;
15 4.302006;
18 4.30946;
16 4.30946;
17 4.30946;
16 4.30946;
19 4.314916;
15 4.314916;
18 4.314916;
16 4.314916;
18 4.32;
15 4.32;
18 4.32;
16 4.32;
17 4.332379;
16 4.332379;
17 4.332379;
16 4.332379;
18 4.332379;
16 4.346681;
17 4.346681;
16 4.346681;
16 4.359033;
17 4.359033;
17 4.359033;
16 4.359033;
18 4.377331;
15 4.377331;
17 4.377331;
17 4.377331;
18 4.394668;
15 4.394668;
16 4.394668;
16 4.394668;
17 4.414949;
16 4.414949;
18 4.414949;
17 4.414949;
16 4.429483;
18 4.429483;
16 4.429483;
16 4.429483;
18 4.439381;
16 4.439381;
18 4.439381;
16 4.439381;
18 4.44615;
15 4.44615;
16 4.44615;
18 4.44615;
16 4.450146;
17 4.450146;
16 4.450146;
18 4.450146;
15 4.448283;
17 4.448283;
16 4.448283;
17 4.448283;
18 4.436068;
17 4.436068;
16 4.436068;
15 4.436068;
18 4.415027;
17 4.415027;
16 4.415027;
17 4.415027;
15 4.371135;
17 4.371135;
16 4.371135;
17 4.371135;
17 4.328384;
17 4.328384;
16 4.328384;
16 4.328384;
17 4.296824;
16 4.296824;
17 4.296824;
16 4.296824;
18 4.256228;
17 4.256228;
15 4.256228;
16 4.256228;
18 4.220293;
16 4.220293;
16 4.220293;
17 4.220293;
18 4.193915;
14 4.193915;
17 4.193915;
18 4.193915;
16 4.162798;
17 4.162798;
17 4.162798;
16 4.162798;
17 4.134347;
16 4.134347;
18 4.134347;
16 4.134347;
17 4.118433;
17 4.118433;
15 4.118433;
17 4.118433;
18 4.1;
15 4.1;
18 4.1;
17 4.1;
16 4.083246;
17 4.083246;
18 4.083246;
16 4.083246;
17 4.054903;
16 4.054903;
16 4.054903;
17 4.054903;
17 4.037022;
16 4.037022;
17 4.037022;
17 4.037022;
17 4.012278;
17 4.012278;
15 4.012278;
17 4.012278;
18 3.983504;
17 3.983504;
16 3.983504;
16 3.983504;
17 3.954799;
17 3.954799;
17 3.954799;
15 3.954799;
17 3.927416;
18 3.927416;
16 3.927416;
16 3.927416;
18 3.903122;
17 3.903122;
16 3.903122;
16 3.903122;
16 3.866935;
18 3.866935;
15 3.866935;
16 3.866935;
19 3.835357;
17 3.835357;
16 3.835357;
17 3.835357;
17 3.809408;
16 3.809408;
17 3.809408;
17 3.809408;
17 3.79517;
16 3.79517;
15 3.79517;
18 3.79517;
17 3.780731;
17 3.780731;
15 3.780731;
18 3.780731;
17 3.766376;
16 3.766376;
16 3.766376;
17 3.766376;
17 3.740176;
16 3.740176;
15 3.740176;
19 3.740176;
17 3.705926;
16 3.705926;
17 3.705926;
16 3.705926;
17 3.674397;
21 3.674397;
12 3.674397;
15 3.674397;
20 3.674397;
15 3.64872;
17 3.64872;
16 3.64872;
17 3.628439;
16 3.628439;
18 3.628439;
15 3.628439;
20 3.588287;
15 3.588287;
17 3.588287;
17 3.588287;
16 3.562951;
16 3.562951;
17 3.562951;
17 3.562951;
16 3.534926;
17 3.534926;
15 3.534926;
18 3.534926;
17 3.511835;
15 3.511835;
18 3.511835;
17 3.511835;
16 3.489218;
16 3.489218;
17 3.489218;
17 3.489218;
15 3.473877;
18 3.473877;
17 3.473877;
16 3.473877;
17 3.455079;
14 3.455079;
18 3.455079;
15 3.455079;
18 3.437037;
16 3.437037;
16 3.437037;
17 3.437037;
17 3.437037;
16 3.412464;
15 3.412464;
20 3.412464;
17 3.386672;
14 3.386672;
18 3.386672;
16 3.386672;
16 3.352774;
18 3.352774;
17 3.352774;
16 3.352774;
16 3.313089;
17 3.313089;
16 3.313089;
16 3.313089;
18 3.265184;
16 3.265184;
15 3.265184;
18 3.265184;
17 3.215114;
17 3.215114;
16 3.215114;
18 3.215114;
16 3.166747;
16 3.166747;
17 3.166747;
15 3.166747;
18 3.112605;
20 3.112605;
14 3.112605;
17 3.112605;
16 3.066695;
17 3.066695;
16 3.066695;
17 3.066695;
17 3.033033;
16 3.033033;
15 3.033033;
17 3.033033;
17 3.001622;
16 3.001622;
16 3.001622;
16 3.001622;
17 2.973025;
17 2.973025;
16 2.973025;
17 2.973025;
18 2.949314;
16 2.949314;
17 2.949314;
15 2.949314;
17 2.919393;
18 2.919393;
17 2.919393;
16 2.919393;
18 2.887509;
16 2.887509;
17 2.887509;
17 2.887509;
16 2.855085;
17 2.855085;
17 2.855085;
15 2.855085;
17 2.821253;
17 2.821253;
16 2.821253;
18 2.821253;
16 2.788039;
17 2.788039;
17 2.788039;
16 2.788039;
16 2.751591;
16 2.751591;
18 2.751591;
17 2.751591;
16 2.705744;
16 2.705744;
16 2.705744;
16 2.705744;
18 2.659773;
18 2.659773;
16 2.659773;
16 2.659773;
17 2.611576;
17 2.611576;
15 2.611576;
19 2.611576;
16 2.567273;
17 2.567273;
16 2.567273;
17 2.567273;
16 2.527531;
18 2.527531;
15 2.527531;
18 2.527531;
16 2.490345;
17 2.490345;
16 2.490345;
17 2.490345;
17 2.466984;
17 2.466984;
16 2.466984;
17 2.466984;
17 2.441915;
17 2.441915;
17 2.441915;
16 2.441915;
17 2.441915;
16 2.415248;
17 2.415248;
16 2.415248;
18 2.385813;
17 2.385813;
16 2.385813;
17 2.385813;
17 2.385813;
17 2.351858;
16 2.351858;
18 2.351858;
15 2.310774;
19 2.310774;
15 2.310774;
17 2.310774;
16 2.310774;
20 2.256076;
12 2.256076;
17 2.256076;
17 2.194272;
17 2.194272;
16 2.194272;
17 2.194272;
17 2.13;
16 2.13;
16 2.13;
17 2.13;
17 2.13;
15 2.076407;
19 2.076407;
16 2.076407;
17 2.030803;
16 2.030803;
17 2.030803;
17 2.030803;
17 1.993101;
14 1.993101;
19 1.993101;
14 1.993101;
18 1.957274;
17 1.957274;
16 1.957274;
17 1.957274;
16 1.92328;
16 1.92328;
18 1.92328;
17 1.92328;
17 1.887725;
17 1.887725;
17 1.887725;
16 1.887725;
17 1.887725;
16 1.855637;
17 1.855637;
16 1.855637;
17 1.823169;
15 1.823169;
18 1.823169;
16 1.823169;
16 1.788329;
17 1.788329;
17 1.788329;
17 1.788329;
16 1.754815;
17 1.754815;
15 1.754815;
16 1.754815;
17 1.712284;
18 1.712284;
15 1.712284;
16 1.712284;
18 1.665814;
16 1.665814;
17 1.665814;
17 1.665814;
18 1.622237;
15 1.622237;
16 1.622237;
18 1.622237;
17 1.622237;
17 1.58425;
16 1.58425;
17 1.58425;
16 1.550484;
18 1.550484;
15 1.550484;
17 1.550484;
18 1.516871;
20 1.516871;
13 1.516871;
16 1.516871;
19 1.485117;
15 1.485117;
18 1.485117;
16 1.485117;
16 1.457839;
19 1.457839;
13 1.457839;
20 1.457839;
18 1.457839;
15 1.432851;
15 1.432851;
18 1.432851;
16 1.408604;
18 1.408604;
15 1.408604;
18 1.408604;
17 1.383315;
16 1.383315;
17 1.383315;
15 1.383315;
18 1.356531;
17 1.356531;
14 1.356531;
19 1.356531;
17 1.321858;
17 1.321858;
17 1.321858;
16 1.321858;
16 1.321858;
17 1.279895;
18 1.279895;
16 1.279895;
16 1.237244;
16 1.237244;
18 1.237244;
16 1.237244;
18 1.19474;
15 1.19474;
16 1.19474;
18 1.19474;
16 1.158313;
17 1.158313;
17 1.158313;
18 1.158313;
15 1.129217;
17 1.129217;
17 1.129217;
16 1.129217;
17 1.104493;
15 1.104493;
19 1.104493;
15 1.104493;
17 1.082732;
17 1.082732;
17 1.082732;
18 1.082732;
15 1.060976;
18 1.060976;
17 1.060976;
17 1.060976;
17 1.042258;
15 1.042258;
18 1.042258;
16 1.042258;
18 1.024478;
15 1.024478;
18 1.024478;
16 1.024478;
17 1.006274;
18 1.006274;
15 1.006274;
16 1.006274;
18 1.032917;
15 1.032917;
17 1.032917;
17 1.032917;
16 1.034272;
15 1.034272;
18 1.034272;
16 1.034272;
17 1.027104;
18 1.027104;
14 1.027104;
17 1.027104;
17 1.001059;
17 1.001059;
17 1.001059;
17 1.001059;
17 0.959602;
16 0.959602;
15 0.959602;
19 0.959602;
16 0.912014;
16 0.912014;
17 0.912014;
17 0.912014;
16 0.8631;
16 0.8631;
17 0.8631;
17 0.8631;
17 0.8631;
17 0.808757;
17 0.808757;
16 0.808757;
17 0.775044;
17 0.775044;
17 0.775044;
17 0.775044;
17 0.778725;
16 0.778725;
16 0.778725;
17 0.778725;
17 0.76166;
16 0.76166;
16 0.76166;
17 0.76166;
16 0.75903;
18 0.75903;
16 0.75903;
17 0.75903;
17 0.760178;
17 0.760178;
16 0.760178;
16 0.760178;
17 0.765363;
18 0.765363;
16 0.765363;
15 0.765363;
18 0.773607;
17 0.773607;
16 0.773607;
17 0.773607;
17 0.773607;
16 0.790044;
17 0.790044;
18 0.790044;
17 0.;
15 0.;
17 0.;
16 0.;
18 0.;
17 0.;
15 0.;
18 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
14 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
15 0.;
19 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
16 0.;
18 0.;
18 0.;
14 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
18 0.;
15 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
18 0.;
13 0.;
18 0.;
18 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
18 0.;
16 0.;
15 0.;
18 0.;
16 0.;
16 0.;
17 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
16 0.;
18 0.;
14 0.;
19 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
18 0.;
17 0.;
16 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
19 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
15 0.;
17 0.;
16 1.167815;
17 1.167815;
16 1.167815;
16 1.167815;
18 1.258291;
16 1.258291;
17 1.258291;
18 1.258291;
15 1.258291;
16 1.291041;
18 1.291041;
17 1.291041;
14 1.319076;
19 1.319076;
18 1.319076;
15 1.319076;
17 1.347309;
17 1.347309;
16 1.347309;
17 1.347309;
18 1.36514;
16 1.36514;
16 1.36514;
16 1.36514;
18 1.392612;
16 1.392612;
17 1.392612;
17 1.392612;
17 1.392612;
16 1.409557;
16 1.409557;
17 1.409557;
18 1.401892;
18 1.401892;
15 1.401892;
16 1.401892;
17 1.412854;
18 1.412854;
16 1.412854;
18 1.412854;
15 1.434791;
17 1.434791;
16 1.434791;
16 1.434791;
18 1.468143;
16 1.468143;
17 1.468143;
17 1.468143;
16 1.494076;
16 1.494076;
16 1.494076;
18 1.494076;
16 1.494076;
17 1.515366;
16 1.515366;
17 1.515366;
16 1.537589;
17 1.537589;
17 1.537589;
16 1.537589;
18 1.558117;
15 1.558117;
19 1.558117;
17 1.558117;
14 1.580563;
17 1.580563;
20 1.580563;
14 1.580563;
18 1.603287;
15 1.603287;
16 1.603287;
17 1.603287;
17 1.603287;
17 1.622806;
16 1.622806;
18 1.622806;
16 1.622806;
17 1.642709;
17 1.642709;
16 1.642709;
17 1.664733;
17 1.664733;
15 1.664733;
17 1.664733;
17 1.687844;
16 1.687844;
17 1.687844;
18 1.687844;
16 1.709358;
16 1.709358;
17 1.709358;
17 1.709358;
17 1.732327;
17 1.732327;
16 1.732327;
35 1.732327;
0 1.750764;
16 1.750764;
16 1.750764;
17 1.750764;
18 1.768754;
16 1.768754;
15 1.768754;
19 1.768754;
17 1.78616;
16 1.78616;
18 1.78616;
16 1.78616;
16 1.797393;
17 1.797393;
17 1.797393;
17 1.797393;
19 1.802178;
13 1.802178;
18 1.802178;
17 1.802178;
17 1.790295;
17 1.790295;
16 1.790295;
18 1.790295;
15 1.756931;
17 1.756931;
17 1.756931;
16 1.756931;
16 1.713431;
16 1.713431;
18 1.713431;
15 1.713431;
18 1.713431;
15 1.66223;
17 1.66223;
18 1.66223;
17 1.612338;
17 1.612338;
17 1.612338;
16 1.612338;
17 1.565255;
18 1.565255;
16 1.565255;
15 1.565255;
18 1.521042;
16 1.521042;
17 1.521042;
17 1.521042;
16 1.4796;
18 1.4796;
17 1.4796;
16 1.4796;
19 1.4796;
14 1.438526;
18 1.438526;
16 1.438526;
16 1.403753;
16 1.403753;
17 1.403753;
19 1.403753;
17 1.403753;
16 1.373829;
17 1.373829;
17 1.373829;
17 1.348482;
17 1.348482;
15 1.348482;
16 1.348482;
18 1.330368;
17 1.330368;
17 1.330368;
16 1.330368;
17 1.330368;
16 1.286491;
17 1.286491;
16 1.286491;
19 1.253802;
15 1.253802;
17 1.253802;
17 1.253802;
16 1.229636;
17 1.229636;
17 1.229636;
17 1.229636;
17 1.207429;
16 1.207429;
18 1.207429;
15 1.207429;
17 1.186359;
17 1.186359;
16 1.186359;
16 1.186359;
18 1.159652;
17 1.159652;
15 1.159652;
17 1.159652;
17 1.126767;
16 1.126767;
17 1.126767;
18 1.126767;
16 1.080649;
15 1.080649;
17 1.080649;
18 1.080649;
16 1.080649;
17 1.023848;
16 1.023848;
16 1.023848;
19 0.96619;
17 0.96619;
17 0.96619;
16 0.96619;
16 0.911884;
17 0.911884;
17 0.911884;
17 0.911884;
17 0.86749;
14 0.86749;
19 0.86749;
17 0.86749;
16 0.837274;
17 0.837274;
17 0.837274;
18 0.837274;
14 0.813426;
18 0.813426;
17 0.813426;
17 0.813426;
16 0.796084;
17 0.796084;
17 0.796084;
16 0.796084;
16 0.783044;
15 0.783044;
19 0.783044;
16 0.783044;
18 0.772974;
16 0.772974;
17 0.772974;
16 0.772974;
18 0.831783;
17 0.831783;
16 0.831783;
18 0.831783;
16 0.852675;
16 0.852675;
16 0.852675;
22 0.852675;
16 0.865281;
15 0.865281;
16 0.865281;
14 0.865281;
17 0.871328;
17 0.871328;
18 0.871328;
17 0.871328;
18 0.871328;
16 0.87163;
14 0.87163;
18 0.87163;
18 0.765194;
16 0.765194;
16 0.765194;
18 0.765194;
16 0.765194;
16 0.;
16 0.;
14 0.;
19 0.;
17 0.;
15 0.;
17 0.;
18 0.;
16 0.;
17 0.;
17 0.;
18 0.;
15 0.;
16 0.;
17 0.;
18 0.;
15 0.;
18 0.;
16 0.;
19 0.;
16 0.;
17 0.;
15 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
15 0.;
19 0.;
17 0.;
15 0.;
17 0.;
18 0.;
14 0.;
17 0.;
18 0.;
16 0.;
17 0.;
17 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
15 0.;
19 0.;
14 0.;
21 0.;
16 0.;
17 0.;
14 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
18 0.;
15 0.;
16 0.;
17 0.;
19 0.;
15 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
16 0.;
18 0.;
14 0.;
19 0.;
16 0.;
16 0.;
18 0.;
14 0.;
19 0.;
16 0.;
16 0.;
18 0.;
17 0.;
16 0.;
18 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
18 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
16 0.;
19 0.;
17 0.;
16 0.;
17 0.;
15 0.;
19 0.;
16 0.;
15 0.;
18 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
18 0.;
17 0.;
16 0.;
16 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
18 0.;
16 0.;
16 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
18 0.;
15 0.;
18 0.;
18 0.;
16 0.;
16 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
15 0.;
16 0.;
17 0.;
16 0.;
17 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
14 0.;
19 0.;
16 0.;
17 0.;
16 0.;
18 0.;
16 0.;
18 0.;
16 0.;
17 0.;
16 0.;
15 0.;
18 0.;
17 0.;
17 0.;
16 0.;
14 0.;
19 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
16 0.;
18 0.;
17 0.;
17 0.;
16 0.;
16 0.;
20 0.;
14 0.;
18 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
17 0.;
15 0.;
19 0.;
16 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
16 0.;
18 0.;
18 0.;
16 0.;
16 0.;
18 0.;
14 0.;
16 0.;
19 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
15 0.;
18 0.;
15 0.;
17 0.;
18 0.;
18 0.;
16 0.;
17 0.;
16 0.;
15 0.;
21 0.;
14 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
19 0.;
15 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
21 0.;
13 0.;
17 0.;
16 0.;
17 0.;
16 0.;
18 0.;
17 0.;
17 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
18 0.;
15 0.;
18 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
19 0.;
15 0.;
20 0.;
11 0.;
18 0.;
20 0.;
14 0.;
17 0.;
16 0.;
21 0.;
13 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
18 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
17 0.;
17 0.;
16 0.;
21 0.;
12 0.;
17 0.;
20 0.;
13 0.;
19 0.;
3 0.;
27 0.;
16 0.;
15 0.;
20 0.;
15 0.;
18 0.;
16 0.;
18 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
16 0.;
21 0.;
13 0.;
15 0.;
21 0.;
13 0.;
18 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
16 0.;
19 0.;
15 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
16 0.;
18 0.;
16 0.;
14 0.;
19 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
18 0.;
14 0.;
19 0.;
17 0.;
18 0.;
15 0.;
15 0.;
18 0.;
16 0.;
17 0.;
16 0.;
18 0.;
15 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
end;
track 3;
0 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
16 0.;
17 0.;
17 0.;
17 0.;
17 0.;
17 0.;
15 0.;
16 0.;
19 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
18 0.;
17 0.;
16 0.;
17 0.;
17 0.;
15 0.;
17 0.;
18 0.;
16 0.;
16 0.;
17 0.;
18 0.;
15 0.;
16 0.;
17 0.;
17 0.;
16 0.;
16 0.;
17 0.;
17 0.;
